,week_of,show_name,show_type,theatre,num_previews,num_performances,grosses,attendance,pct_capacity
8,2014-09-21,IT'S ONLY A PLAY,Play,Schoenfeld,8,0,1277059.0,8623,1.01
9,2014-09-21,JERSEY BOYS,Musical,August Wilson,0,8,868591.0,8300,0.84
10,2014-09-21,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1323036.0,11086,0.97
11,2014-09-21,LADY DAY AT EMERSON'S BAR & GRILL,Play,Circle In The Square,0,8,696922.0,5459,1.0
12,2014-09-21,LES MISÉRABLES '14,Musical,Imperial,0,8,706054.0,8011,0.71
13,2014-09-21,LOVE LETTERS 2014,Play,Brooks Atkinson,4,4,162749.0,5407,0.63
14,2014-09-21,MAMMA MIA!,Musical,Broadhurst,0,8,641542.0,7717,0.83
15,2014-09-21,MATILDA,Musical,Shubert,0,8,672778.0,7776,0.68
16,2014-09-21,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,1021745.0,10609,0.88
17,2014-09-21,ON THE TOWN 2014,Musical,Lyric,1,0,103586.0,1759,0.94
18,2014-09-21,ONCE,Musical,Jacobs,0,8,407108.0,5033,0.59
19,2014-09-21,PIPPIN,Musical,Music Box,0,8,509482.0,5895,0.74
20,2014-09-21,ROCK OF AGES,Musical,Helen Hayes,0,8,337242.0,3888,0.83
21,2014-09-21,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1602733.0,8752,1.03
22,2014-09-21,THE COUNTRY HOUSE,Play,Friedman,8,0,230242.0,4322,0.83
23,2014-09-21,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,6,0,466650.0,6005,0.98
24,2014-09-21,THE LION KING,Musical,Minskoff,0,8,1740907.0,13516,0.99
25,2014-09-21,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,840392.0,10155,0.79
26,2014-09-21,THIS IS OUR YOUTH,Play,Cort,0,8,418041.0,5580,0.66
27,2014-09-21,WICKED,Musical,Gershwin,0,8,1356354.0,12694,0.88
28,2014-09-21,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,8,0,532217.0,6831,0.8
0,2014-09-28,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,807444.0,7093,0.98
1,2014-09-28,ALADDIN,Musical,New Amsterdam,0,8,1293112.0,13504,0.98
2,2014-09-28,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1278681.0,8250,1.01
3,2014-09-28,CABARET '14,Musical,Studio 54,0,8,566136.0,5117,0.72
4,2014-09-28,CHICAGO,Musical,Ambassador,0,8,498324.0,6185,0.72
5,2014-09-28,CINDERELLA,Musical,Broadway,0,8,568115.0,8438,0.6
6,2014-09-28,DISGRACED,Play,Lyceum,2,0,100824.0,1583,0.86
7,2014-09-28,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,7,498220.0,5271,0.75
8,2014-09-28,IF/THEN,Musical,Richard Rodgers,0,8,590185.0,8493,0.81
9,2014-09-28,IT'S ONLY A PLAY,Play,Schoenfeld,8,0,1261025.0,8554,1.0
10,2014-09-28,JERSEY BOYS,Musical,August Wilson,0,8,817139.0,7770,0.79
11,2014-09-28,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1230190.0,10522,0.92
12,2014-09-28,LADY DAY AT EMERSON'S BAR & GRILL,Play,Circle In The Square,0,8,630847.0,5151,0.94
13,2014-09-28,LES MISÉRABLES '14,Musical,Imperial,0,8,665663.0,7670,0.68
14,2014-09-28,LOVE LETTERS 2014,Play,Brooks Atkinson,0,8,178812.0,3360,0.39
15,2014-09-28,MAMMA MIA!,Musical,Broadhurst,0,8,649855.0,7804,0.84
16,2014-09-28,MATILDA,Musical,Shubert,0,8,776248.0,8761,0.76
17,2014-09-28,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,972330.0,10063,0.83
18,2014-09-28,ON THE TOWN 2014,Musical,Lyric,8,0,518116.0,10494,0.7
19,2014-09-28,ONCE,Musical,Jacobs,0,8,355062.0,4887,0.58
20,2014-09-28,PIPPIN,Musical,Music Box,0,8,444549.0,5728,0.72
21,2014-09-28,ROCK OF AGES,Musical,Helen Hayes,0,8,315948.0,3720,0.8
22,2014-09-28,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1596473.0,8752,1.03
23,2014-09-28,THE COUNTRY HOUSE,Play,Friedman,8,0,225325.0,4927,0.95
24,2014-09-28,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,7,0,590727.0,7065,0.99
25,2014-09-28,THE LION KING,Musical,Minskoff,0,8,1754196.0,13446,0.99
26,2014-09-28,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,834859.0,9996,0.78
27,2014-09-28,THIS IS OUR YOUTH,Play,Cort,0,8,395194.0,5140,0.61
28,2014-09-28,WICKED,Musical,Gershwin,0,8,1386090.0,12923,0.89
29,2014-09-28,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,7,1,381328.0,7384,0.86
0,2014-10-05,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,849170.0,7053,0.97
1,2014-10-05,ALADDIN,Musical,New Amsterdam,0,8,1318128.0,13582,0.99
2,2014-10-05,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1279354.0,8271,1.01
3,2014-10-05,CABARET '14,Musical,Studio 54,0,8,537342.0,4632,0.65
4,2014-10-05,CHICAGO,Musical,Ambassador,0,8,479306.0,5935,0.69
5,2014-10-05,CINDERELLA,Musical,Broadway,0,8,487724.0,7706,0.55
6,2014-10-05,DISGRACED,Play,Lyceum,7,0,292989.0,4674,0.73
7,2014-10-05,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,7,528099.0,5639,0.8
8,2014-10-05,IF/THEN,Musical,Richard Rodgers,0,8,456099.0,7946,0.76
9,2014-10-05,IT'S ONLY A PLAY,Play,Schoenfeld,8,0,1248660.0,8637,1.01
10,2014-10-05,JERSEY BOYS,Musical,August Wilson,0,8,844166.0,8256,0.84
11,2014-10-05,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1157229.0,10219,0.9
12,2014-10-05,LADY DAY AT EMERSON'S BAR & GRILL,Play,Circle In The Square,0,8,762599.0,5651,1.04
13,2014-10-05,LES MISÉRABLES '14,Musical,Imperial,0,8,666437.0,7589,0.67
14,2014-10-05,LOVE LETTERS 2014,Play,Brooks Atkinson,0,8,214065.0,3956,0.46
15,2014-10-05,MAMMA MIA!,Musical,Broadhurst,0,8,659381.0,7874,0.84
16,2014-10-05,MATILDA,Musical,Shubert,0,8,713487.0,8205,0.72
17,2014-10-05,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,981415.0,10300,0.85
18,2014-10-05,ON THE TOWN 2014,Musical,Lyric,8,0,565544.0,11625,0.78
19,2014-10-05,ONCE,Musical,Jacobs,0,8,358134.0,5617,0.66
20,2014-10-05,PIPPIN,Musical,Music Box,0,8,402674.0,5148,0.65
21,2014-10-05,ROCK OF AGES,Musical,Helen Hayes,0,8,332574.0,3868,0.83
22,2014-10-05,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1611038.0,8739,1.02
23,2014-10-05,THE COUNTRY HOUSE,Play,Friedman,3,5,196922.0,4773,0.92
24,2014-10-05,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,6,1,501192.0,7063,0.99
25,2014-10-05,THE LAST SHIP,Musical,Neil Simon,7,0,533382.0,6779,0.72
26,2014-10-05,THE LION KING,Musical,Minskoff,0,8,1853776.0,13456,0.99
27,2014-10-05,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,818490.0,9955,0.78
28,2014-10-05,THE REAL THING 2014,Play,American Airlines,5,0,264607.0,3362,0.91
29,2014-10-05,THIS IS OUR YOUTH,Play,Cort,0,8,358375.0,5472,0.64
30,2014-10-05,WICKED,Musical,Gershwin,0,8,1406222.0,13235,0.91
31,2014-10-05,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,0,8,571079.0,7048,0.82
0,2014-10-12,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,948209.0,7286,1.0
1,2014-10-12,ALADDIN,Musical,New Amsterdam,0,8,1614428.0,13785,1.0
2,2014-10-12,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1411132.0,8257,1.01
3,2014-10-12,CABARET '14,Musical,Studio 54,0,8,689019.0,6083,0.85
4,2014-10-12,CHICAGO,Musical,Ambassador,0,8,590152.0,6804,0.79
5,2014-10-12,CINDERELLA,Musical,Broadway,0,8,760861.0,9937,0.71
6,2014-10-12,DISGRACED,Play,Lyceum,7,0,319485.0,5137,0.8
7,2014-10-12,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,7,662552.0,6576,0.93
8,2014-10-12,IF/THEN,Musical,Richard Rodgers,0,8,741315.0,8486,0.81
9,2014-10-12,IT'S ONLY A PLAY,Play,Schoenfeld,3,5,1173897.0,8690,1.02
10,2014-10-12,JERSEY BOYS,Musical,August Wilson,0,8,940451.0,8817,0.9
11,2014-10-12,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1376997.0,10998,0.97
12,2014-10-12,LES MISÉRABLES '14,Musical,Imperial,0,8,814410.0,8408,0.75
13,2014-10-12,LOVE LETTERS 2014,Play,Brooks Atkinson,0,8,339907.0,4462,0.52
14,2014-10-12,MAMMA MIA!,Musical,Broadhurst,0,8,766485.0,8882,0.95
15,2014-10-12,MATILDA,Musical,Shubert,0,8,1092670.0,10962,0.96
16,2014-10-12,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,1109204.0,11130,0.92
17,2014-10-12,ON THE TOWN 2014,Musical,Lyric,7,0,608694.0,11243,0.86
18,2014-10-12,ONCE,Musical,Jacobs,0,8,437660.0,5428,0.64
19,2014-10-12,PIPPIN,Musical,Music Box,0,8,589427.0,6929,0.87
20,2014-10-12,ROCK OF AGES,Musical,Helen Hayes,0,8,373909.0,4180,0.9
21,2014-10-12,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1739131.0,8752,1.03
22,2014-10-12,THE COUNTRY HOUSE,Play,Friedman,0,8,268583.0,4273,0.82
23,2014-10-12,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,0,8,769927.0,7926,0.97
24,2014-10-12,THE LAST SHIP,Musical,Neil Simon,7,0,540725.0,7359,0.8
25,2014-10-12,THE LION KING,Musical,Minskoff,0,8,2050270.0,13604,1.0
26,2014-10-12,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,975371.0,11088,0.86
27,2014-10-12,THE REAL THING 2014,Play,American Airlines,8,0,462063.0,5507,0.93
28,2014-10-12,THIS IS OUR YOUTH,Play,Cort,0,8,421840.0,5378,0.63
29,2014-10-12,WICKED,Musical,Gershwin,0,8,1806175.0,14715,0.96
30,2014-10-12,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,0,8,671178.0,7529,0.88
0,2014-10-19,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,920334.0,7319,1.01
1,2014-10-19,ALADDIN,Musical,New Amsterdam,0,8,1438023.0,13750,1.0
2,2014-10-19,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1308749.0,8271,1.01
3,2014-10-19,CABARET '14,Musical,Studio 54,0,8,719254.0,6208,0.87
4,2014-10-19,CHICAGO,Musical,Ambassador,0,8,574653.0,7071,0.82
5,2014-10-19,CINDERELLA,Musical,Broadway,0,8,643770.0,8384,0.6
6,2014-10-19,DISGRACED,Play,Lyceum,8,0,352737.0,6002,0.82
7,2014-10-19,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,6,544166.0,5552,0.92
8,2014-10-19,IF/THEN,Musical,Richard Rodgers,0,8,627377.0,7788,0.74
9,2014-10-19,IT'S ONLY A PLAY,Play,Schoenfeld,0,8,1375481.0,8650,1.01
10,2014-10-19,JERSEY BOYS,Musical,August Wilson,0,8,860751.0,8208,0.84
11,2014-10-19,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1363976.0,11024,0.97
12,2014-10-19,LES MISÉRABLES '14,Musical,Imperial,0,8,790993.0,8821,0.78
13,2014-10-19,LOVE LETTERS 2014,Play,Brooks Atkinson,0,8,319810.0,4374,0.51
14,2014-10-19,MAMMA MIA!,Musical,Broadhurst,0,8,678393.0,8115,0.87
15,2014-10-19,MATILDA,Musical,Shubert,0,8,941606.0,10815,0.94
16,2014-10-19,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,1074895.0,10768,0.89
17,2014-10-19,ON THE TOWN 2014,Musical,Lyric,4,4,696571.0,13079,0.87
18,2014-10-19,ONCE,Musical,Jacobs,0,8,448800.0,5162,0.61
19,2014-10-19,PIPPIN,Musical,Music Box,0,8,536740.0,6355,0.8
20,2014-10-19,ROCK OF AGES,Musical,Helen Hayes,0,8,369767.0,4204,0.9
21,2014-10-19,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1651464.0,8752,1.03
22,2014-10-19,THE COUNTRY HOUSE,Play,Friedman,0,8,253441.0,3933,0.76
23,2014-10-19,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,0,8,848236.0,7879,0.97
24,2014-10-19,THE LAST SHIP,Musical,Neil Simon,8,0,575155.0,7899,0.75
25,2014-10-19,THE LION KING,Musical,Minskoff,0,8,1895200.0,13414,0.99
26,2014-10-19,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,935841.0,10843,0.84
27,2014-10-19,THE REAL THING 2014,Play,American Airlines,8,0,475917.0,5620,0.95
28,2014-10-19,THIS IS OUR YOUTH,Play,Cort,0,8,409597.0,5796,0.68
29,2014-10-19,WICKED,Musical,Gershwin,0,8,1680849.0,14440,1.0
30,2014-10-19,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,0,8,680921.0,7506,0.87
0,2014-10-26,A DELICATE BALANCE 2014,Play,Golden,8,0,884596.0,6416,1.0
1,2014-10-26,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,880771.0,7165,0.99
2,2014-10-26,ALADDIN,Musical,New Amsterdam,0,8,1383638.0,13608,0.99
3,2014-10-26,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1316237.0,8271,1.01
4,2014-10-26,CABARET '14,Musical,Studio 54,0,8,685294.0,5926,0.83
5,2014-10-26,CHICAGO,Musical,Ambassador,0,8,538588.0,6695,0.77
6,2014-10-26,CINDERELLA,Musical,Broadway,0,8,527427.0,7146,0.51
7,2014-10-26,DISGRACED,Play,Lyceum,3,5,362147.0,5990,0.82
8,2014-10-26,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,7,600961.0,6161,0.87
9,2014-10-26,IF/THEN,Musical,Richard Rodgers,0,8,592093.0,7902,0.75
10,2014-10-26,IT'S ONLY A PLAY,Play,Schoenfeld,0,8,1376686.0,8683,1.02
11,2014-10-26,JERSEY BOYS,Musical,August Wilson,0,8,826860.0,7992,0.81
12,2014-10-26,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1262059.0,10698,0.94
13,2014-10-26,LES MISÉRABLES '14,Musical,Imperial,0,8,665388.0,7500,0.67
14,2014-10-26,LOVE LETTERS 2014,Play,Brooks Atkinson,0,8,313629.0,3944,0.46
15,2014-10-26,MAMMA MIA!,Musical,Broadhurst,0,8,693671.0,8190,0.88
16,2014-10-26,MATILDA,Musical,Shubert,0,8,820242.0,9773,0.85
17,2014-10-26,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,1112901.0,11462,0.95
18,2014-10-26,ON THE TOWN 2014,Musical,Lyric,0,8,837948.0,11987,0.8
19,2014-10-26,ONCE,Musical,Jacobs,0,8,417186.0,5151,0.61
20,2014-10-26,PIPPIN,Musical,Music Box,0,8,478032.0,5914,0.75
21,2014-10-26,ROCK OF AGES,Musical,Helen Hayes,0,8,364112.0,4104,0.88
22,2014-10-26,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1610255.0,8754,1.03
23,2014-10-26,THE COUNTRY HOUSE,Play,Friedman,0,8,250259.0,3811,0.73
24,2014-10-26,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,0,8,871328.0,8020,0.98
25,2014-10-26,THE LAST SHIP,Musical,Neil Simon,7,1,546914.0,9312,0.88
26,2014-10-26,THE LION KING,Musical,Minskoff,0,8,1851135.0,13496,0.99
27,2014-10-26,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,830933.0,9863,0.77
28,2014-10-26,THE REAL THING 2014,Play,American Airlines,8,0,446622.0,5783,0.98
29,2014-10-26,THIS IS OUR YOUTH,Play,Cort,0,8,367824.0,4996,0.59
30,2014-10-26,WICKED,Musical,Gershwin,0,8,1489079.0,13258,0.92
31,2014-10-26,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,0,8,653711.0,7107,0.83
0,2014-11-02,A DELICATE BALANCE 2014,Play,Golden,8,0,850150.0,6416,1.0
1,2014-11-02,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,757811.0,7061,0.97
2,2014-11-02,ALADDIN,Musical,New Amsterdam,0,8,1280885.0,13528,0.98
3,2014-11-02,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1033975.0,7844,0.96
4,2014-11-02,CABARET '14,Musical,Studio 54,0,8,611122.0,5474,0.77
5,2014-11-02,CHICAGO,Musical,Ambassador,0,8,444182.0,5493,0.64
6,2014-11-02,CINDERELLA,Musical,Broadway,0,8,501306.0,6797,0.49
7,2014-11-02,DISGRACED,Play,Lyceum,0,8,408008.0,5538,0.75
8,2014-11-02,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,7,498001.0,5413,0.77
9,2014-11-02,IF/THEN,Musical,Richard Rodgers,0,8,404308.0,7361,0.7
10,2014-11-02,IT'S ONLY A PLAY,Play,Schoenfeld,0,8,1338059.0,8468,0.99
11,2014-11-02,JERSEY BOYS,Musical,August Wilson,0,8,675647.0,6782,0.69
12,2014-11-02,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1100572.0,9904,0.87
13,2014-11-02,LES MISÉRABLES '14,Musical,Imperial,0,8,608589.0,7224,0.64
14,2014-11-02,LOVE LETTERS 2014,Play,Brooks Atkinson,0,8,258377.0,3961,0.46
15,2014-11-02,MAMMA MIA!,Musical,Broadhurst,0,8,602891.0,7247,0.78
16,2014-11-02,MATILDA,Musical,Shubert,0,8,760087.0,9441,0.82
17,2014-11-02,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,855012.0,8993,0.75
18,2014-11-02,ON THE TOWN 2014,Musical,Lyric,0,8,675371.0,8749,0.58
19,2014-11-02,ONCE,Musical,Jacobs,0,8,341135.0,4836,0.57
20,2014-11-02,PIPPIN,Musical,Music Box,0,8,377838.0,5026,0.63
21,2014-11-02,ROCK OF AGES,Musical,Helen Hayes,0,8,278848.0,3476,0.75
22,2014-11-02,SIDE SHOW 2014,Musical,St. James,6,0,349563.0,5696,0.73
23,2014-11-02,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1535238.0,8751,1.03
24,2014-11-02,THE COUNTRY HOUSE,Play,Friedman,0,8,217819.0,3565,0.69
25,2014-11-02,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,0,8,862004.0,7911,0.97
26,2014-11-02,THE LAST SHIP,Musical,Neil Simon,0,8,495069.0,6333,0.59
27,2014-11-02,THE LION KING,Musical,Minskoff,0,8,1700190.0,13395,0.98
28,2014-11-02,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,724322.0,8848,0.69
29,2014-11-02,THE REAL THING 2014,Play,American Airlines,3,5,433827.0,5765,0.97
30,2014-11-02,THE RIVER,Play,Circle In The Square,3,0,348102.0,2162,1.04
31,2014-11-02,THIS IS OUR YOUTH,Play,Cort,0,8,294214.0,4058,0.48
32,2014-11-02,WICKED,Musical,Gershwin,0,8,1329813.0,12097,0.84
33,2014-11-02,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,0,8,512339.0,5656,0.66
0,2014-11-09,A DELICATE BALANCE 2014,Play,Golden,8,0,857375.0,6416,1.0
1,2014-11-09,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,815750.0,6801,0.94
2,2014-11-09,ALADDIN,Musical,New Amsterdam,0,8,1410648.0,13171,0.96
3,2014-11-09,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1330829.0,8214,1.0
4,2014-11-09,CABARET '14,Musical,Studio 54,0,8,741877.0,6379,0.89
5,2014-11-09,CHICAGO,Musical,Ambassador,0,8,479182.0,5926,0.69
6,2014-11-09,CINDERELLA,Musical,Broadway,0,8,629743.0,8408,0.6
7,2014-11-09,DISGRACED,Play,Lyceum,0,8,512646.0,6500,0.89
8,2014-11-09,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,7,624148.0,6370,0.9
9,2014-11-09,IF/THEN,Musical,Richard Rodgers,0,8,569810.0,7556,0.72
10,2014-11-09,IT'S ONLY A PLAY,Play,Schoenfeld,0,8,1375174.0,8544,1.0
11,2014-11-09,JERSEY BOYS,Musical,August Wilson,0,8,826987.0,7909,0.81
12,2014-11-09,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1147857.0,9719,0.85
13,2014-11-09,LES MISÉRABLES '14,Musical,Imperial,0,8,683328.0,8168,0.72
14,2014-11-09,LOVE LETTERS 2014,Play,Brooks Atkinson,0,8,393746.0,5086,0.6
15,2014-11-09,MAMMA MIA!,Musical,Broadhurst,0,8,586427.0,7549,0.81
16,2014-11-09,MATILDA,Musical,Shubert,0,8,892409.0,9892,0.86
17,2014-11-09,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,1025917.0,10480,0.87
18,2014-11-09,ON THE TOWN 2014,Musical,Lyric,0,8,834113.0,10110,0.67
19,2014-11-09,ONCE,Musical,Jacobs,0,8,459801.0,5491,0.65
20,2014-11-09,PIPPIN,Musical,Music Box,0,8,449207.0,5524,0.7
21,2014-11-09,ROCK OF AGES,Musical,Helen Hayes,0,8,323107.0,3778,0.81
22,2014-11-09,SIDE SHOW 2014,Musical,St. James,7,0,413928.0,7135,0.78
23,2014-11-09,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1638827.0,8752,1.03
24,2014-11-09,THE COUNTRY HOUSE,Play,Friedman,0,8,209004.0,3722,0.72
25,2014-11-09,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,0,8,895900.0,7922,0.97
26,2014-11-09,THE ELEPHANT MAN 2014,Play,Booth,4,0,520087.0,3182,1.03
27,2014-11-09,THE LAST SHIP,Musical,Neil Simon,0,8,543860.0,7145,0.66
28,2014-11-09,THE LION KING,Musical,Minskoff,0,8,1737729.0,13502,0.99
29,2014-11-09,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,720968.0,8710,0.68
30,2014-11-09,THE REAL THING 2014,Play,American Airlines,0,8,490862.0,5823,0.98
31,2014-11-09,THE RIVER,Play,Circle In The Square,8,0,917008.0,5716,1.03
32,2014-11-09,THIS IS OUR YOUTH,Play,Cort,0,8,349111.0,4805,0.57
33,2014-11-09,WICKED,Musical,Gershwin,0,8,1621169.0,13524,0.93
34,2014-11-09,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,0,8,562949.0,6082,0.71
0,2014-11-16,A DELICATE BALANCE 2014,Play,Golden,8,0,852393.0,6416,1.0
1,2014-11-16,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,788831.0,6885,0.95
2,2014-11-16,ALADDIN,Musical,New Amsterdam,0,8,1328493.0,13237,0.96
3,2014-11-16,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1318454.0,8222,1.0
4,2014-11-16,CABARET '14,Musical,Studio 54,0,8,686271.0,6106,0.85
5,2014-11-16,CHICAGO,Musical,Ambassador,0,8,413434.0,5372,0.62
6,2014-11-16,CINDERELLA,Musical,Broadway,0,8,631822.0,8518,0.61
7,2014-11-16,DISGRACED,Play,Lyceum,0,8,471373.0,5569,0.76
8,2014-11-16,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,7,607949.0,6308,0.89
9,2014-11-16,IF/THEN,Musical,Richard Rodgers,0,8,466852.0,6975,0.67
10,2014-11-16,IT'S ONLY A PLAY,Play,Schoenfeld,0,8,1370168.0,8479,0.99
11,2014-11-16,JERSEY BOYS,Musical,August Wilson,0,8,727348.0,6994,0.71
12,2014-11-16,KINKY BOOTS,Musical,Al Hirschfeld,0,8,1142851.0,10114,0.89
13,2014-11-16,LES MISÉRABLES '14,Musical,Imperial,0,8,603883.0,7315,0.65
14,2014-11-16,LOVE LETTERS 2014,Play,Brooks Atkinson,0,7,483280.0,5603,0.75
15,2014-11-16,MAMMA MIA!,Musical,Broadhurst,0,8,483950.0,6181,0.66
16,2014-11-16,MATILDA,Musical,Shubert,0,8,744214.0,8578,0.75
17,2014-11-16,MOTOWN THE MUSICAL,Musical,Lunt-Fontanne,0,8,997824.0,10157,0.84
18,2014-11-16,ON THE TOWN 2014,Musical,Lyric,0,8,843648.0,10345,0.69
19,2014-11-16,ONCE,Musical,Jacobs,0,8,462158.0,5652,0.67
20,2014-11-16,PIPPIN,Musical,Music Box,0,8,397603.0,5210,0.66
21,2014-11-16,ROCK OF AGES,Musical,Helen Hayes,0,8,323042.0,3718,0.8
22,2014-11-16,SIDE SHOW 2014,Musical,St. James,8,0,449747.0,8957,0.86
23,2014-11-16,THE BOOK OF MORMON,Musical,Eugene O'Neill,0,8,1594690.0,8751,1.03
24,2014-11-16,THE COUNTRY HOUSE,Play,Friedman,0,8,187209.0,3641,0.7
25,2014-11-16,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME,Play,Ethel Barrymore,0,8,907142.0,7988,0.98
26,2014-11-16,THE ELEPHANT MAN 2014,Play,Booth,8,0,966896.0,6278,1.01
27,2014-11-16,THE LAST SHIP,Musical,Neil Simon,0,8,536449.0,6648,0.62
28,2014-11-16,THE LION KING,Musical,Minskoff,0,8,1527989.0,13319,0.98
29,2014-11-16,THE PHANTOM OF THE OPERA,Musical,Majestic,0,8,715131.0,8450,0.66
30,2014-11-16,THE REAL THING 2014,Play,American Airlines,0,8,455145.0,5512,0.93
31,2014-11-16,THE RIVER,Play,Circle In The Square,7,1,723882.0,5695,1.02
32,2014-11-16,THIS IS OUR YOUTH,Play,Cort,0,8,322033.0,4772,0.56
33,2014-11-16,WICKED,Musical,Gershwin,0,8,1361772.0,12283,0.85
34,2014-11-16,YOU CAN'T TAKE IT WITH YOU,Play,Longacre,0,8,544105.0,5708,0.66
0,2014-11-23,A DELICATE BALANCE 2014,Play,Golden,4,4,745933.0,6356,0.99
1,2014-11-23,A GENTLEMAN'S GUIDE TO LOVE AND MURDER,Musical,Walter Kerr,0,8,775336.0,6939,0.96
2,2014-11-23,ALADDIN,Musical,New Amsterdam,0,8,1372657.0,13737,1.0
3,2014-11-23,BEAUTIFUL,Musical,Stephen Sondheim,0,8,1279198.0,7974,0.97
4,2014-11-23,CABARET '14,Musical,Studio 54,0,8,816760.0,6701,0.94
5,2014-11-23,CHICAGO,Musical,Ambassador,0,8,419363.0,5339,0.62
6,2014-11-23,CINDERELLA,Musical,Broadway,0,8,680334.0,8934,0.64
7,2014-11-23,DISGRACED,Play,Lyceum,0,8,433598.0,5212,0.71
8,2014-11-23,HEDWIG AND THE ANGRY INCH,Musical,Belasco,0,7,548527.0,5590,0.79
